fid,資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,曜日(発生年月日),祝日(発生年月日),日の出時刻　　時,日の出時刻　　分,日の入り時刻　　時,日の入り時刻　　分,車両形状等（当事者A）,車両形状等（当事者B）,オートマチック車（当事者A）,オートマチック車（当事者B）,サポカー（当事者A）,サポカー（当事者B）,認知機能検査経過日数（当事者A）,認知機能検査経過日数（当事者B）,運転練習の方法（当事者A）,運転練習の方法（当事者B）,year
663359,1,30,776,207,2,0,1,30000,0,0,122,2020,12,13,5,50,23,1,1,1,1,0,1,9,22,0,23,15,9,30,70,5,1,1,55,55,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,354428479,1395247403,1,3,,,,,,,,,,,,,,,2020
663361,1,30,776,209,2,0,1,21080,0,0,122,2020,12,13,12,15,12,1,1,1,14,0,7,0,23,0,23,3,9,1,70,5,2,1,25,1,3,61,31,0,1,0,3,0,10,0,4,0,2,0,2,0,4,2,354423031,1394935600,1,3,,,,,,,,,,,,,,,2020
663363,1,30,776,211,2,0,1,30000,0,0,122,2020,12,7,15,5,12,2,1,1,1,0,7,9,22,0,23,11,9,30,70,5,4,1,45,45,13,61,31,0,11,0,2,0,20,0,4,0,2,0,2,0,4,2,354333775,1395052395,2,3,,,,,,,,,,,,,,,2020
663366,1,30,776,214,2,0,1,30000,0,0,122,2020,12,22,17,0,21,1,1,1,14,0,7,0,23,0,23,2,9,1,70,5,4,1,75,75,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,354445509,1395301216,3,3,,,,,,,,,,,,,,,2020
663379,1,30,777,726,2,0,1,30520,0,0,123,2020,12,2,18,42,22,3,1,2,1,0,1,9,22,0,23,15,9,30,70,5,2,1,1,25,3,61,31,0,1,0,2,0,20,0,3,0,2,0,2,0,4,2,354109214,1395303836,4,3,,,,,,,,,,,,,,,2020
663387,1,30,777,734,2,0,1,30000,0,0,123,2020,12,8,17,20,21,1,1,1,1,0,1,9,22,0,23,14,9,30,70,4,1,1,45,45,4,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,354147351,1395234020,3,3,,,,,,,,,,,,,,,2020
663390,1,30,777,737,2,0,1,30000,0,0,123,2020,12,1,15,15,12,1,1,1,1,0,7,1,21,0,23,11,9,30,70,1,2,1,55,55,13,61,31,0,11,0,5,0,20,0,3,0,2,0,2,0,4,2,354220854,1395037635,3,3,,,,,,,,,,,,,,,2020
663402,1,30,777,749,2,0,1,20700,0,0,123,2020,12,16,3,55,22,1,1,1,14,0,7,0,23,0,23,3,9,1,70,4,2,1,1,65,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,354155086,1395443606,4,3,,,,,,,,,,,,,,,2020
663410,1,30,777,757,2,0,1,10130,0,0,123,2020,12,18,17,30,22,1,1,1,1,0,1,9,22,0,23,18,9,30,70,5,2,1,65,1,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,354113715,1395258462,6,3,,,,,,,,,,,,,,,2020
663415,1,30,777,762,2,0,1,30000,0,0,123,2020,12,17,17,5,21,1,1,1,1,0,7,9,22,0,23,14,9,30,1,5,1,1,35,65,3,61,31,0,1,0,2,0,20,0,3,0,2,0,2,0,4,2,354200603,1395241747,5,3,,,,,,,,,,,,,,,2020
663422,1,30,777,769,2,0,2,30000,0,0,123,2020,12,25,7,25,11,1,1,1,1,0,1,9,21,0,23,15,9,30,70,4,2,1,25,65,34,61,31,0,0,0,5,0,10,0,3,0,0,0,0,0,4,2,354143017,1395342020,6,3,,,,,,,,,,,,,,,2020
663423,1,30,777,770,2,0,1,30000,0,0,123,2020,12,25,12,45,12,1,1,1,7,0,7,0,23,0,23,2,9,1,70,5,2,1,65,55,4,61,31,0,1,0,5,0,10,0,3,0,2,0,2,0,4,2,354138528,1395203408,6,3,,,,,,,,,,,,,,,2020
663445,1,30,778,194,2,0,1,10380,0,0,123,2020,12,1,9,18,12,1,1,1,1,0,1,9,22,0,23,14,9,30,70,5,2,1,25,75,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,354433027,1395255540,3,3,,,,,,,,,,,,,,,2020
663453,1,30,778,202,2,0,1,30000,0,0,123,2020,12,15,8,15,12,1,1,1,1,0,7,9,22,0,23,11,9,30,70,5,3,1,1,75,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,354328559,1395233868,3,3,,,,,,,,,,,,,,,2020
663471,1,30,778,220,2,0,1,99000,0,0,123,2020,12,28,16,25,13,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,2,1,65,1,3,61,31,0,1,0,5,0,20,0,3,0,2,0,2,0,4,2,354334239,1395319317,2,3,,,,,,,,,,,,,,,2020
663473,1,30,779,339,2,0,1,30000,0,0,123,2020,10,11,11,36,12,2,1,1,14,0,7,0,23,0,23,3,9,1,70,5,2,1,55,35,3,61,31,0,1,0,1,0,70,0,4,0,2,0,2,0,4,2,353912009,1395256718,1,3,,,,,,,,,,,,,,,2020
663475,1,30,779,341,2,0,1,30000,0,0,123,2020,11,12,14,20,12,1,1,1,1,0,7,9,22,0,23,15,9,30,70,5,2,1,45,55,14,61,31,0,11,0,2,0,10,0,3,0,2,0,2,0,4,2,353958989,1395135881,5,3,,,,,,,,,,,,,,,2020
663478,1,30,779,344,2,0,1,30000,0,0,123,2020,11,28,12,10,12,1,1,1,1,0,1,9,22,0,23,15,9,30,70,5,1,1,65,55,4,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,353936531,1395118506,7,3,,,,,,,,,,,,,,,2020
663479,1,30,779,345,2,0,1,30000,0,0,123,2020,11,30,16,35,21,1,1,1,14,0,7,0,23,0,23,2,9,1,70,4,2,1,45,1,3,61,31,0,1,0,2,0,20,0,3,0,2,0,2,0,4,2,354025135,1395202025,2,3,,,,,,,,,,,,,,,2020
663480,1,30,779,346,2,0,1,30000,0,0,123,2020,11,30,19,45,22,1,1,1,1,0,1,9,22,0,23,15,9,30,70,5,2,1,25,25,13,61,1,0,11,0,3,0,80,0,3,0,2,0,2,0,4,2,353941168,1395253424,2,3,,,,,,,,,,,,,,,2020
663485,1,30,779,351,2,0,1,10720,0,0,123,2020,12,6,15,1,12,1,1,1,14,0,1,0,23,0,23,4,9,1,70,1,2,1,1,75,51,61,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,353946387,1395123424,1,3,,,,,,,,,,,,,,,2020
663492,1,30,779,358,2,0,1,99000,0,0,123,2020,12,17,6,40,23,1,1,5,0,0,7,0,23,0,23,0,0,20,70,0,4,1,45,75,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,354040033,1395155706,5,3,,,,,,,,,,,,,,,2020
663495,1,30,779,361,2,0,1,30000,0,0,123,2020,11,21,10,45,12,1,1,1,14,0,7,0,23,0,23,3,9,20,70,5,4,1,1,55,51,61,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,353921054,1395128958,7,3,,,,,,,,,,,,,,,2020
663496,1,30,779,362,2,0,1,30000,0,0,123,2020,12,21,13,10,12,1,1,1,1,0,7,9,22,0,23,14,9,30,70,4,2,1,75,55,3,61,31,0,1,0,3,0,20,0,4,0,2,0,2,0,4,2,353943585,1395225934,2,3,,,,,,,,,,,,,,,2020
663509,1,30,779,375,2,0,1,30000,0,0,123,2020,11,10,16,25,13,1,1,1,1,0,7,1,21,0,23,14,9,30,70,4,2,1,65,35,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,354042716,1395216835,3,3,,,,,,,,,,,,,,,2020
663513,1,30,876,347,2,0,1,30000,0,0,201,2020,11,18,8,41,12,1,1,1,1,0,7,9,22,0,23,15,9,30,70,4,2,1,55,65,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,353623980,1392232214,4,3,,,,,,,,,,,,,,,2020
663514,1,30,876,348,2,0,1,10480,0,0,201,2020,11,26,7,40,12,1,1,1,14,0,1,0,23,0,23,3,9,1,70,5,2,1,25,1,3,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,353822945,1392121441,5,3,,,,,,,,,,,,,,,2020
663518,1,30,876,352,2,0,1,30820,0,0,209,2020,12,3,7,50,12,2,1,2,14,0,7,0,23,0,23,4,9,1,70,4,1,1,25,1,51,61,0,0,0,0,0,0,40,0,3,0,0,0,0,0,4,2,353556491,1392254971,5,3,,,,,,,,,,,,,,,2020
663519,1,30,876,353,2,0,1,30000,0,0,201,2020,12,4,20,30,22,2,1,1,14,0,7,0,23,0,23,2,9,1,70,5,3,1,55,1,4,61,31,0,1,0,2,0,70,0,3,0,2,0,2,0,4,2,353831673,1392232118,6,3,,,,,,,,,,,,,,,2020
663528,1,30,876,362,2,0,1,10490,0,0,209,2020,12,15,7,15,11,1,1,1,14,0,1,0,23,0,23,3,9,1,70,4,2,1,65,55,3,61,31,0,1,0,3,0,40,0,3,0,2,0,2,0,4,2,353601310,1392134745,3,3,,,,,,,,,,,,,,,2020
663531,1,30,876,365,2,0,1,30820,0,0,209,2020,12,15,17,30,22,1,1,1,1,0,1,9,22,0,23,15,9,30,70,5,2,1,45,1,3,61,31,0,1,0,2,0,40,0,3,0,2,0,2,0,4,2,353620611,1392118413,3,3,,,,,,,,,,,,,,,2020
663535,1,30,876,369,2,0,1,30820,0,0,209,2020,12,16,19,20,22,1,1,1,14,0,7,0,23,0,23,4,9,1,70,4,2,1,1,55,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,353612894,1392144358,4,3,,,,,,,,,,,,,,,2020
663537,1,30,876,371,2,0,1,10490,0,0,209,2020,10,2,14,4,12,1,1,1,14,0,7,0,23,0,23,4,9,1,70,5,2,1,55,75,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,353621944,1391812341,6,3,,,,,,,,,,,,,,,2020
663540,1,30,876,374,2,0,1,30000,0,0,201,2020,10,14,7,15,12,2,1,1,14,0,7,0,23,0,23,3,9,1,70,5,3,1,65,25,3,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,353912457,1392050366,4,3,,,,,,,,,,,,,,,2020
663549,1,30,876,383,2,0,1,30000,0,0,209,2020,12,24,9,50,12,2,1,1,1,0,7,9,22,0,23,11,8,30,70,5,4,1,35,25,4,61,31,0,1,0,10,0,20,0,3,0,2,0,2,0,4,2,353536284,1392257742,5,3,,,,,,,,,,,,,,,2020
663553,1,30,876,387,2,0,1,30000,0,0,209,2020,12,28,5,20,22,1,2,1,1,0,7,9,22,0,23,14,9,30,70,5,2,1,35,45,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,353616382,1392130846,2,3,,,,,,,,,,,,,,,2020
663563,1,30,877,265,2,0,1,99000,0,0,201,2020,10,4,12,0,12,2,2,1,0,0,7,0,23,0,23,0,0,20,70,0,2,1,1,55,3,61,31,0,1,0,10,0,20,0,4,0,2,0,2,0,4,2,353921215,1391819014,1,3,,,,,,,,,,,,,,,2020
663575,1,30,877,277,2,0,1,30000,0,0,201,2020,12,20,18,8,22,2,1,1,1,0,1,9,22,0,23,18,9,30,70,4,2,1,45,35,3,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,353750922,1391721155,1,3,,,,,,,,,,,,,,,2020
663580,1,30,877,282,2,0,1,20000,0,0,201,2020,12,13,13,30,12,1,3,1,1,0,7,9,22,0,23,14,9,20,70,4,2,1,65,45,3,61,31,0,1,0,3,0,80,0,3,0,2,0,2,0,4,2,353900461,1391818552,1,3,,,,,,,,,,,,,,,2020
663584,1,30,877,286,2,0,1,30000,0,0,201,2020,12,27,13,15,12,1,2,1,1,0,7,1,21,0,23,11,7,30,70,5,2,1,55,1,3,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,353827336,1391729881,1,3,,,,,,,,,,,,,,,2020
663595,1,30,878,380,2,0,1,20000,0,0,224,2020,12,2,19,17,22,2,1,2,1,0,7,9,22,0,23,14,9,30,70,4,1,1,45,1,14,61,1,0,11,0,3,0,10,0,2,0,2,0,2,0,4,2,353809129,1392642242,4,3,,,,,,,,,,,,,,,2020
663603,1,30,878,388,2,0,1,30000,0,0,225,2020,12,9,18,25,22,1,2,1,14,0,7,0,23,0,23,2,9,1,70,5,4,1,1,1,14,61,1,0,11,0,5,0,40,0,3,0,2,0,2,0,4,2,353643619,1392849235,4,3,,,,,,,,,,,,,,,2020
663608,1,30,878,393,2,0,2,10510,0,0,224,2020,12,13,14,14,12,1,1,1,14,0,1,0,23,0,23,6,8,1,70,1,2,1,55,55,3,61,31,0,1,0,4,0,10,0,3,0,2,0,2,0,4,2,353902197,1392640240,1,3,,,,,,,,,,,,,,,2020
663610,1,30,878,395,2,0,1,30000,0,0,224,2020,12,12,17,50,22,1,2,1,1,0,1,9,22,0,23,11,9,30,70,4,1,1,25,35,3,61,31,0,1,0,2,0,40,0,3,0,2,0,2,0,4,2,353653779,1392429688,7,3,,,,,,,,,,,,,,,2020
663612,1,30,878,397,2,0,1,95000,0,0,224,2020,12,17,14,30,12,1,2,1,1,0,1,9,22,0,23,14,9,30,70,1,2,1,35,45,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,353644854,1392524838,5,3,,,,,,,,,,,,,,,2020
663613,1,30,878,398,2,0,1,30000,0,0,224,2020,12,10,7,55,12,1,1,1,14,0,7,0,23,0,23,3,9,1,70,5,3,1,35,45,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,353735442,1392539104,5,3,,,,,,,,,,,,,,,2020
663621,1,30,878,406,2,0,1,10570,0,0,224,2020,12,21,15,55,13,1,1,1,14,0,1,0,23,0,23,6,9,1,70,1,2,1,65,1,3,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,353801932,1392640904,2,3,,,,,,,,,,,,,,,2020
663623,1,30,878,408,2,0,1,30000,0,0,225,2020,12,22,7,55,12,1,1,1,1,0,7,1,21,0,23,11,9,30,70,4,2,1,75,55,3,61,31,0,1,0,1,0,20,0,3,0,2,0,2,0,4,2,353851247,1393012673,3,3,,,,,,,,,,,,,,,2020
663636,1,30,878,421,2,0,1,99000,0,0,225,2020,12,28,12,5,12,1,2,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,55,1,3,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,353641348,1392930339,2,3,,,,,,,,,,,,,,,2020
663646,1,30,879,505,2,0,1,30000,0,0,220,2020,12,4,18,45,22,1,2,1,1,0,7,1,21,0,23,11,9,30,70,5,3,1,55,35,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,354412717,1392459744,6,3,,,,,,,,,,,,,,,2020
663656,1,30,879,515,2,0,1,30000,0,0,223,2020,12,13,9,50,12,1,1,1,14,0,7,0,23,0,23,1,9,1,70,5,4,1,25,45,3,61,31,0,1,0,10,0,20,0,3,0,2,0,2,0,4,2,354546610,1392206737,1,3,,,,,,,,,,,,,,,2020
663671,1,30,879,530,2,0,1,30000,0,0,223,2020,12,19,14,50,12,1,1,1,1,0,1,9,22,0,23,17,9,20,70,4,2,1,75,1,3,61,31,0,1,0,3,0,80,0,3,0,2,0,2,0,4,2,354447347,1392328043,7,3,,,,,,,,,,,,,,,2020
663679,1,30,879,538,2,0,1,95000,0,0,223,2020,12,22,17,10,21,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,75,35,4,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,354456515,1392259093,3,3,,,,,,,,,,,,,,,2020
663684,1,30,879,543,2,0,1,30580,0,0,220,2020,12,23,21,45,22,1,2,1,1,0,1,9,22,0,23,14,9,30,70,4,2,1,35,25,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,354433517,1392501727,4,3,,,,,,,,,,,,,,,2020
663686,1,30,879,545,2,0,1,30000,0,0,223,2020,12,24,13,0,12,1,1,1,14,0,7,0,23,0,23,3,9,1,70,4,1,1,75,1,4,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,354429656,1392215982,5,3,,,,,,,,,,,,,,,2020
663696,1,30,879,555,2,0,1,99000,0,0,220,2020,12,28,13,1,12,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,75,45,4,61,31,0,1,0,10,0,30,0,3,0,2,0,2,0,4,2,354507505,1392539021,2,3,,,,,,,,,,,,,,,2020
663697,1,30,879,556,2,0,1,10240,0,0,223,2020,12,29,8,30,12,1,1,1,14,0,7,0,23,0,23,3,9,1,70,4,2,1,65,1,4,61,31,0,1,0,3,0,40,0,3,0,2,0,2,0,4,2,354532701,1392229761,3,3,,,,,,,,,,,,,,,2020
663704,1,30,880,324,2,0,1,30000,0,0,205,2020,12,7,6,0,23,1,1,1,7,0,7,0,23,0,23,3,9,1,70,5,4,1,65,1,4,61,31,0,1,0,10,0,10,0,3,0,2,0,2,0,4,2,354645395,1391910565,2,3,,,,,,,,,,,,,,,2020
663710,1,30,880,330,2,0,1,30000,0,0,205,2020,12,13,15,24,12,2,2,1,14,0,7,0,23,0,23,3,9,1,70,4,2,1,55,1,3,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,354756753,1391716681,1,3,,,,,,,,,,,,,,,2020
663715,1,30,880,335,2,0,1,30000,0,0,205,2020,12,18,8,36,12,1,1,1,7,0,1,0,23,0,23,2,9,1,1,5,3,1,55,65,4,61,31,0,1,0,2,0,10,0,3,0,2,0,2,0,4,2,354750016,1391853896,6,3,,,,,,,,,,,,,,,2020
663719,1,30,880,339,2,0,1,30000,0,0,205,2020,12,20,21,10,22,1,2,1,7,0,7,0,23,0,23,1,9,1,70,5,3,1,45,55,4,61,31,0,1,0,5,0,10,0,4,0,2,0,2,0,4,2,354722358,1391626375,1,3,,,,,,,,,,,,,,,2020
663734,1,30,881,141,2,0,1,95000,0,0,305,2020,12,15,8,10,12,1,3,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,45,55,24,61,0,0,0,0,10,0,60,0,4,0,0,0,0,0,4,2,354421756,1391349211,3,3,,,,,,,,,,,,,,,2020
663741,1,30,882,382,1,1,0,20000,0,0,227,2020,12,18,17,7,21,1,1,1,1,0,7,9,22,0,23,17,9,30,70,5,2,1,65,75,13,61,31,0,11,0,10,0,10,0,3,0,2,0,2,0,4,1,354550618,1391916617,6,3,,,,,,,,,,,,,,,2020
663761,1,30,882,402,2,0,1,95000,0,0,227,2020,12,16,9,14,12,1,1,1,7,0,1,0,23,0,23,3,9,1,70,4,2,1,1,65,3,61,31,0,1,0,2,0,50,0,3,0,2,0,2,0,4,2,354530944,1391913254,4,3,,,,,,,,,,,,,,,2020
663777,1,30,882,418,2,0,1,95000,0,0,227,2020,12,26,6,20,23,1,2,1,1,0,1,9,22,0,23,15,9,30,70,5,2,1,35,75,14,61,31,0,11,0,3,0,10,0,3,0,2,0,2,0,4,2,354619458,1391751672,7,3,,,,,,,,,,,,,,,2020
663779,1,30,882,420,2,0,1,99000,0,0,227,2020,12,24,18,5,22,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,55,35,4,61,31,0,1,0,10,0,50,0,3,0,2,0,2,0,4,2,354517387,1391941075,5,3,,,,,,,,,,,,,,,2020
663784,1,30,882,425,2,0,1,10260,0,0,218,2020,12,29,11,10,12,1,1,1,14,0,7,0,23,0,23,3,9,1,70,4,2,1,35,75,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,354400366,1392018589,3,3,,,,,,,,,,,,,,,2020
663793,1,30,883,522,2,0,1,20000,0,0,201,2020,12,5,5,15,22,3,1,2,14,0,1,0,23,0,23,3,9,1,70,4,3,1,65,45,3,61,31,0,1,0,3,0,40,0,3,0,2,0,2,0,4,2,354031013,1392151894,7,3,,,,,,,,,,,,,,,2020
663794,1,30,883,523,2,0,1,30000,0,0,201,2020,12,6,15,38,13,1,1,1,1,0,7,9,22,0,23,14,9,30,70,5,3,1,45,45,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,354024843,1391856118,1,3,,,,,,,,,,,,,,,2020
663795,1,30,883,524,2,0,1,20000,0,0,201,2020,12,7,14,50,12,1,1,1,1,0,1,9,22,0,23,19,9,20,70,4,1,1,1,45,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,353947230,1392022802,2,3,,,,,,,,,,,,,,,2020
663800,1,30,883,529,2,0,1,30000,0,0,201,2020,12,11,8,50,12,1,1,1,14,0,7,0,23,0,23,1,9,20,70,5,4,1,25,1,3,61,31,0,1,0,10,0,40,0,4,0,2,0,2,0,4,2,354101677,1391822816,6,3,,,,,,,,,,,,,,,2020
663805,1,30,883,534,2,0,1,30000,0,0,201,2020,12,13,17,39,22,1,1,1,14,0,7,0,23,0,23,2,9,1,70,5,3,1,1,1,51,61,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,354011646,1392125537,1,3,,,,,,,,,,,,,,,2020
663810,1,30,883,539,2,0,1,30000,0,0,201,2020,12,15,9,15,12,1,1,1,14,0,7,0,23,0,23,2,9,1,70,5,3,1,65,45,3,61,31,0,1,0,2,0,40,0,3,0,2,0,2,0,4,2,353943149,1392137888,3,3,,,,,,,,,,,,,,,2020
663811,1,30,883,540,2,0,1,30000,0,0,201,2020,12,15,9,50,12,1,1,1,1,0,1,1,21,0,23,11,9,30,70,4,2,1,55,45,3,61,31,0,1,0,1,0,20,0,4,0,2,0,2,0,4,2,354111994,1391830685,3,3,,,,,,,,,,,,,,,2020
663812,1,30,883,541,2,0,1,30000,0,0,201,2020,12,17,19,0,22,1,1,1,14,0,7,0,23,0,23,2,9,1,70,5,3,1,1,45,36,61,31,0,0,0,10,0,10,0,3,0,0,0,0,0,4,2,353924185,1391818999,5,3,,,,,,,,,,,,,,,2020
663831,1,30,883,560,2,0,1,200,1,471,201,2020,12,24,17,18,21,1,1,1,1,0,1,8,22,0,23,14,9,30,70,4,1,1,35,65,14,61,1,0,11,0,4,0,10,0,3,0,2,0,2,0,4,2,353931034,1391850487,5,3,,,,,,,,,,,,,,,2020
663839,1,30,884,507,1,1,1,20750,0,0,209,2020,12,13,19,50,22,2,1,1,14,0,7,0,23,0,23,3,9,1,70,4,2,1,1,55,34,61,31,0,0,0,3,0,10,0,2,0,0,0,0,0,2,1,353512131,1392813244,1,3,,,,,,,,,,,,,,,2020
663844,1,30,884,512,2,0,1,30000,0,0,209,2020,12,3,17,5,21,1,1,1,14,0,7,0,23,0,23,2,9,1,70,5,3,1,1,65,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,353353214,1392538952,5,3,,,,,,,,,,,,,,,2020
663849,1,30,884,517,2,0,1,30000,0,0,209,2020,12,8,13,25,12,1,1,1,1,0,7,9,22,0,23,14,9,30,70,4,2,1,35,1,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,353322655,1392655495,3,3,,,,,,,,,,,,,,,2020
663861,1,30,884,529,2,0,1,95000,0,0,209,2020,10,14,7,27,12,2,1,1,14,0,7,0,23,0,23,3,9,1,70,4,2,1,45,25,3,61,31,0,1,0,2,0,10,0,4,0,2,0,2,0,4,2,353303942,1392708831,4,3,,,,,,,,,,,,,,,2020
663894,1,30,884,562,2,0,1,30000,0,0,209,2020,12,2,13,18,12,2,1,1,14,0,7,0,23,0,23,3,9,1,70,4,2,1,45,1,35,61,31,0,0,0,2,0,20,0,3,0,0,0,0,0,4,2,353348269,1392652334,4,3,,,,,,,,,,,,,,,2020
663902,1,30,884,570,2,0,1,30000,0,0,209,2020,12,24,19,30,22,1,2,1,1,0,7,1,21,0,23,11,9,30,70,5,3,1,55,35,3,61,31,0,1,0,2,0,40,0,4,0,2,0,2,0,4,2,353224420,1392737130,5,3,,,,,,,,,,,,,,,2020
663903,1,30,884,571,2,0,1,95000,0,0,209,2020,12,24,12,23,12,1,1,1,0,0,7,0,23,0,23,0,0,20,70,0,4,1,35,25,3,61,31,0,1,0,10,0,30,0,3,0,2,0,2,0,4,2,353432983,1392600968,5,3,,,,,,,,,,,,,,,2020
663906,1,30,885,387,2,0,1,95000,0,0,212,2020,9,25,18,19,21,3,3,1,14,0,7,0,23,0,23,3,9,1,70,5,4,1,45,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,353905667,1392323012,6,3,,,,,,,,,,,,,,,2020
663910,1,30,885,391,2,0,1,30000,0,0,212,2020,11,28,16,45,21,1,1,1,1,0,7,9,22,0,23,14,9,30,70,5,3,1,35,1,3,61,31,0,1,0,10,0,20,0,3,0,2,0,2,0,4,2,354026699,1392307511,7,3,,,,,,,,,,,,,,,2020
663912,1,30,885,393,2,0,1,30000,0,0,212,2020,12,2,17,30,22,3,3,2,1,0,1,9,22,0,23,15,9,30,70,4,2,1,35,25,3,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,353911466,1392247340,4,3,,,,,,,,,,,,,,,2020
663916,1,30,885,397,2,0,1,30000,0,0,212,2020,12,7,10,53,12,1,2,1,7,0,7,0,23,0,23,3,4,1,70,4,2,1,1,65,36,61,31,0,0,0,2,0,10,0,3,0,0,0,0,0,4,2,353930664,1392459645,2,3,,,,,,,,,,,,,,,2020
663923,1,30,885,404,2,0,1,30000,0,0,212,2020,12,10,16,55,21,1,2,1,1,0,7,9,22,0,23,15,9,30,70,4,1,1,25,25,3,61,31,0,1,0,3,0,50,0,3,0,2,0,2,0,4,2,353931696,1392254583,5,3,,,,,,,,,,,,,,,2020
663924,1,30,885,405,2,0,1,30000,0,0,212,2020,12,6,15,15,12,1,2,1,14,0,7,0,23,0,23,2,9,1,70,4,2,1,1,65,51,61,0,0,0,0,0,0,10,0,3,0,0,0,0,0,4,2,353955544,1392425426,1,3,,,,,,,,,,,,,,,2020
663929,1,30,885,410,2,0,1,30000,0,0,212,2020,12,16,18,55,22,1,2,1,1,0,1,9,22,0,23,14,8,30,70,4,2,1,35,45,36,61,31,0,0,0,10,0,10,0,4,0,0,0,0,0,4,2,353906794,1392459234,4,3,,,,,,,,,,,,,,,2020
663932,1,30,885,413,2,0,1,20890,0,0,212,2020,12,21,5,50,23,1,3,1,7,0,1,0,23,0,23,4,9,20,70,5,2,1,35,55,4,61,31,0,1,0,3,0,10,0,3,0,2,0,2,0,4,2,354023673,1392300024,2,3,,,,,,,,,,,,,,,2020
663942,1,30,885,423,2,0,1,21200,0,0,212,2020,12,28,9,5,12,1,3,1,7,0,1,0,23,0,23,4,9,1,70,5,2,1,45,1,3,61,31,0,1,0,3,0,60,0,3,0,2,0,2,0,4,2,353911871,1392247989,2,3,,,,,,,,,,,,,,,2020
